#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     10.4727     10.4727           0
           2         8.8     9.63636    0.591398
           3     7.27273     8.84848    0.754507
           4     3.56364     7.52727     1.27649
           5     4.65455     6.95273      1.1432
           6    0.654545     5.90303     1.35122
           7   0.0727273     5.07013     1.39141
           8    0.654545     4.51818     1.32243
           9     2.61818     4.30707     1.19223
          10     3.56364     4.23273     1.07532
          11     4.65455     4.27107    0.978248
          12     2.61818     4.13333    0.906373
          13     1.16364      3.9049     0.86496
          14     1.81818     3.75584    0.815919
          15     4.65455     3.81576    0.763721
          16     10.4727     4.23182    0.821539
          17         8.8     4.50053    0.815978
          18     7.27273     4.65455    0.785045
          19     4.65455     4.65455    0.743727
          20     4.65455     4.65455    0.706541
          21    0.654545     4.46407    0.698099
          22     3.56364     4.42314    0.667566
          23     2.61818     4.34466    0.643138
          24     2.61818     4.27273     0.62035
          25     4.65455       4.288    0.595724
          26     5.89091     4.34965    0.575993
          27     5.89091     4.40673    0.557482
          28     3.56364     4.37662    0.538384
          29         8.8     4.52915    0.540995
          30     5.89091     4.57455    0.524862
          31     5.89091     4.61701    0.509646
          32         8.8     4.74773    0.510208
          33         8.8     4.87052     0.50931
          34     5.89091     4.90053    0.495214
          35     4.65455     4.89351    0.481115
          36     7.27273      4.9596    0.472268
          37         8.8     5.06339    0.470772
          38     12.2909     5.25359    0.495316
          39     14.2545     5.48438    0.533683
          40     14.2545     5.70364    0.563583
          41     14.2545      5.9122     0.58716
          42     32.0727     6.53506     0.84099
          43        35.2     7.20169       1.053
          44     29.0909     7.69917     1.14055
          45     38.4727     8.38303      1.3042
          46     29.0909      8.8332     1.35131
          47     32.0727     9.32766     1.41012
          48     32.0727     9.80152     1.45819
          49     29.0909     10.1952     1.48062
          50        35.2     10.6953     1.53314
          51        35.2     11.1758     1.57657
          52     29.0909     11.5203     1.58345
          53     32.0727     11.9081     1.60035
          54     32.0727     12.2815     1.61369
          55     32.0727     12.6413     1.62398
          56     32.0727     12.9883     1.63163
          57     32.0727     13.3231     1.63699
          58     26.2545     13.5461     1.62388
          59     29.0909     13.8096     1.61759
          60     26.2545      14.017     1.60387
          61     21.0182     14.1317     1.58168
          62     14.2545     14.1337     1.55617
          63     16.3636     14.1691     1.53187
          64     7.27273     14.0614     1.51172
          65         8.8     13.9804     1.49063
          66     14.2545     13.9846     1.46805
          67         8.8     13.9072     1.44818
          68     7.27273     13.8096     1.43016
          69     16.3636     13.8466     1.40992
          70     16.3636     13.8826     1.39023
          71     21.0182     13.9831     1.37428
          72     29.0909     14.1929     1.37112
          73     26.2545     14.3582     1.36226
          74     18.6182     14.4157     1.34506
          75     10.4727     14.3632     1.32816
          76     10.4727      14.312     1.31167
          77     7.27273     14.2205     1.29781
          78         8.8      14.151     1.28303
          79         8.8     14.0833     1.26858
          80     18.6182       14.14     1.25399
          81     32.0727     14.3614      1.2579
          82     23.5636     14.4736     1.24755
          83     10.4727     14.4254     1.23345
          84     10.4727     14.3784     1.21967
