#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1         0.8         0.8           0
           2        4.05       2.425     1.14905
           3         0.8     1.88333    0.884538
           4        4.05       2.425      0.8125
           5        1.25        2.19     0.68314
           6         0.8     1.95833    0.607296
           7        1.25     1.85714    0.528902
           8        0.45     1.68125    0.491167
           9        1.25     1.63333    0.438924
          10        0.45       1.515    0.410673
          11        0.05     1.38182    0.394344
          12           0     1.26667    0.377921
          13         0.8     1.23077    0.350551
          14         1.8     1.27143    0.327861
          15           5        1.52    0.388982
          16        8.45     1.95312    0.555749
          17           5     2.13235    0.551201
          18         0.2       2.025     0.53093
          19         0.2     1.92895    0.511601
          20        0.45       1.855    0.491336
          21        4.05     1.95952    0.478928
          22         1.8     1.95227    0.457214
          23         1.8     1.94565    0.437383
          24         3.2     1.99792    0.422269
          25        4.05        2.08     0.41328
          26        6.05     2.23269    0.424656
          27       11.25     2.56667    0.524051
          28       11.25     2.87679    0.590002
          29         0.8     2.80517    0.573987
          30         7.2     2.95167    0.573244
          31         3.2     2.95968    0.554808
          32       11.25     3.21875    0.594891
          33           5     3.27273    0.579308
          34           5     3.32353    0.564492
          35        8.45        3.47    0.567048
          36        4.05     3.48611    0.551526
          37         0.2      3.3973    0.543724
          38         0.8     3.32895    0.533694
          39        1.25     3.27564    0.522665
          40         0.2     3.19875    0.515223
          41         0.8     3.14024    0.505967
          42        2.45     3.12381    0.494187
          43         0.2     3.05581     0.48735
          44        0.05      2.9875    0.481038
          45        0.05     2.92222    0.474757
          46        2.45     2.91196    0.464547
          47        0.05     2.85106    0.458636
          48        2.45     2.84271    0.449158
          49        0.45     2.79388    0.442638
          50           0       2.738    0.437298
          51        1.25     2.70882    0.429695
          52         0.2     2.66058    0.424132
          53         0.2     2.61415    0.418663
          54           0     2.56574    0.413699
          55        1.25     2.54182    0.406868
          56        0.05     2.49732    0.402029
          57         0.2     2.45702    0.396991
          58        0.05     2.41552    0.392309
          59         0.8     2.38814    0.386614
          60         0.8     2.36167    0.381076
          61       11.25     2.50738    0.401721
          62           5     2.54758    0.397248
          63        6.05     2.60317    0.394814
          64         1.8     2.59063    0.388844
          65        2.45     2.58846    0.382868
          66        0.45     2.55606    0.378435
          67         1.8     2.54478    0.372955
          68        1.25     2.52574    0.367956
          69         3.2     2.53551    0.362754
          70        8.45        2.62     0.36728
          71        4.05     2.64014    0.362658
          72        8.45     2.72083    0.366489
          73         1.8     2.70822    0.361685
          74        0.45      2.6777    0.358083
          75        1.25     2.65867    0.353814
          76         3.2     2.66579     0.34923
          77        1.25      2.6474    0.345178
          78         0.2     2.61603    0.342176
          79        0.05     2.58354    0.339383
          80        0.45     2.55687    0.336187
          81        0.45     2.53086    0.333041
          82        4.05     2.54939    0.329495
          83         3.2     2.55723    0.325618
          84        1.25     2.54167    0.322113
          85        4.05     2.55941    0.318812
          86           5     2.58779    0.316366
          87         1.8     2.57874    0.312859
          88        1.25     2.56364    0.309668
          89         0.2     2.53708    0.307325
          90        4.05     2.55389     0.30437
          91        1.25     2.53956    0.301362
          92         3.2     2.54674    0.298172
          93        0.05     2.51989    0.296172
          94           0     2.49309    0.294232
          95        0.05     2.46737    0.292256
          96         1.8     2.46042    0.289295
          97        0.45     2.43969    0.287054
          98        0.45     2.41939    0.284842
          99        1.25     2.40758    0.282209
         100        8.45       2.468    0.285783
         101        16.2     2.60396    0.313631
         102         7.2     2.64902    0.313777
         103        12.8     2.74757     0.32584
         104        4.05      2.7601    0.322948
         105        4.05     2.77238    0.320106
         106        0.05      2.7467    0.318114
         107         0.2      2.7229     0.31603
         108        1.25     2.70926    0.313398
         109         0.2     2.68624    0.311367
         110         0.2     2.66364    0.309356
         111        0.05     2.64009    0.307464
         112         0.2      2.6183     0.30549
         113        1.25     2.60619    0.303026
         114         0.2     2.58509    0.301102
         115         0.2     2.56435    0.299197
         116        0.05     2.54267    0.297402
         117        0.05     2.52137    0.295622
         118         1.8     2.51525     0.29318
         119         7.2     2.55462    0.293348
         120        6.05     2.58375    0.292346
         121           5     2.60372    0.290611
         122        6.05     2.63197    0.289598
         123         1.8      2.6252    0.287323
         124         3.2     2.62984    0.285043
         125        6.05      2.6572    0.284073
         126        0.05     2.63651    0.282571
         127           0     2.61575    0.281108
         128         0.2     2.59687    0.279544
         129        0.45     2.58023    0.277872
         130        1.25        2.57    0.275923
         131        2.45     2.56908    0.273818
         132        6.05     2.59545    0.273011
         133        0.45     2.57932    0.271434
         134         0.2     2.56157    0.269989
         135        0.05     2.54296    0.268629
         136           0     2.52426    0.267304
         137         0.2      2.5073    0.265891
         138         1.8     2.50217    0.264013
         139        0.05     2.48453    0.262703
         140           0     2.46679    0.261425
         141        0.45     2.45248    0.259962
         142        2.45     2.45246    0.258131
         143           5     2.47028     0.25694
         144        8.45     2.51181     0.25849
         145        4.05     2.52241    0.256925
         146        1.25      2.5137    0.255313
         147        2.45     2.51327    0.253576
         148         0.2     2.49764    0.252344
         149        0.05     2.48121    0.251185
         150         3.2       2.486    0.249556
         151           0     2.46954    0.248445
         152        0.45     2.45625    0.247166
         153         1.8     2.45196    0.245588
         154        2.45     2.45195    0.243993
         155         0.8     2.44129    0.242651
         156        0.05     2.42596     0.24158
         157         0.2     2.41178    0.240457
         158         0.2     2.39778    0.239342
         159        0.45     2.38553     0.23815
