#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1        4.05        4.05           0
           2         3.2       3.625     0.30052
           3         0.8     2.68333    0.794542
           4        0.05       2.025    0.824716
           5         1.8        1.98    0.660999
           6        0.05     1.65833    0.624212
           7        0.05     1.42857    0.575774
           8         1.8       1.475    0.505671
           9        6.05     1.98333     0.65706
          10         7.2       2.505    0.771118
          11        6.05     2.82727    0.765403
          12         0.2     2.60833    0.732263
          13           0     2.40769    0.702886
          14        0.45     2.26786    0.666444
          15           0     2.11667    0.638934
          16        4.05      2.2375     0.61032
          17         0.8     2.15294    0.580247
          18        2.45     2.16944    0.548246
          19         0.8     2.09737    0.524107
          20        2.45       2.115    0.498198
          21         1.8         2.1      0.4747
          22        2.45     2.11591    0.453389
          23        2.45     2.13043    0.433909
          24         0.8       2.075    0.419356
          25         0.8       2.024    0.405671
          26        4.05     2.10192    0.397482
          27        2.45     2.11481    0.382969
          28           0     2.03929    0.376666
          29         0.8     1.99655    0.366094
          30           0        1.93    0.359889
          31         0.2     1.87419     0.35258
          32         0.8     1.84062    0.343156
          33        1.25     1.82273    0.333224
          34        1.25     1.80588    0.323849
          35         0.2        1.76    0.317829
          36         0.2     1.71667    0.311941
          37         0.2     1.67568    0.306191
          38        1.25     1.66447    0.298339
          39         1.8     1.66795    0.290709
          40        1.25      1.6575    0.283629
          41        0.05     1.61829    0.279408
          42        2.45      1.6381    0.273456
          43         0.8      1.6186    0.267791
          44        0.05     1.58295    0.264067
          45        0.45     1.55778    0.259396
          46        0.45      1.5337    0.254872
          47         0.2     1.50532    0.251024
          48        0.45     1.48333    0.246756
          49         0.2     1.45714    0.243106
          50        0.05       1.429    0.239867
          51         0.8     1.41667    0.235481
          52         0.8     1.40481    0.231251
          53         0.8      1.3934    0.227169
          54        0.05     1.36852     0.22432
          55         1.8     1.37636    0.220379
          56         3.2     1.40893    0.218836
          57        4.05     1.45526    0.219847
          58         7.2     1.55431    0.237322
          59         7.2        1.65    0.251853
          60         3.2     1.67583    0.248977
          61         1.8     1.67787    0.244904
          62         0.2     1.65403    0.242111
          63           0     1.62778    0.239687
          64         0.8     1.61484    0.236291
          65         0.2     1.59308    0.233656
          66         0.8     1.58106    0.230425
          67        1.25     1.57612    0.227038
          68         1.8     1.57941    0.223723
          69        6.05      1.6442    0.229671
          70        6.05     1.70714    0.234856
          71        8.45     1.80211    0.250014
          72           5     1.84653    0.250455
          73        2.45     1.85479    0.247161
          74         0.8     1.84054    0.244232
          75        1.25     1.83267    0.241102
          76        0.05     1.80921    0.239068
          77        0.05     1.78636    0.237052
          78           0     1.76346    0.235117
          79         0.2     1.74367    0.232972
          80         3.2     1.76188     0.23077
          81        12.8     1.89815    0.265121
          82           5     1.93598    0.264573
          83        6.05     1.98554    0.265988
          84        6.05     2.03393    0.267186
          85         1.8     2.03118    0.264057
          86        0.45     2.01279    0.261626
          87        0.45     1.99483    0.259234
          88         0.8     1.98125    0.256644
          89         3.2     1.99494    0.254125
          90        2.45           2    0.251352
          91         3.2     2.01319    0.248935
          92        0.45      1.9962    0.246809
          93           0     1.97473    0.245087
          94         0.2     1.95585    0.243205
          95        1.25     1.94842    0.240759
          96         3.2     1.96146    0.238604
          97         1.8     1.95979     0.23615
          98        4.05     1.98112    0.234701
          99        2.45     1.98586    0.232378
         100        1.25      1.9785    0.230171
         101         0.2     1.96089    0.228565
         102         0.2     1.94363    0.226975
         103        4.05     1.96408     0.22569
         104        0.05     1.94567     0.22427
         105         0.2     1.92905    0.222749
         106        0.45     1.91509    0.221084
         107        0.45      1.9014    0.219442
         108           0      1.8838    0.218115
         109         0.8     1.87385     0.21634
         110        1.25     1.86818    0.214448
         111           0     1.85135    0.213175
         112        0.45     1.83884    0.211639
         113         3.2     1.85088    0.210108
         114           5     1.87851    0.210073
         115         9.8     1.94739    0.219249
         116        6.05     1.98276    0.220193
         117         3.2     1.99316    0.218557
         118           5     2.01864    0.218185
         119         0.8      2.0084    0.216592
         120         0.2     1.99333    0.215311
         121        1.25     1.98719    0.213619
         122         0.8     1.97746    0.212089
         123           0     1.96138    0.210974
         124        1.25     1.95565     0.20935
         125        0.05      1.9404     0.20823
         126         0.2     1.92659    0.207035
         127        1.25     1.92126    0.205473
         128         0.2     1.90781    0.204307
         129           0     1.89302    0.203258
         130        1.25     1.88808    0.201755
         131        0.45      1.8771    0.200513
         132        0.45     1.86629    0.199285
         133           0     1.85226     0.19828
         134        4.05     1.86866    0.197478
         135        2.45     1.87296    0.196062
         136         3.2     1.88272    0.194863
         137        6.05     1.91314      0.1958
         138           5     1.93551    0.195655
         139        8.45     1.98237    0.199782
         140        4.05     1.99714      0.1989
         141           5     2.01844    0.198626
         142        4.05     2.03275    0.197742
         143        6.05     2.06084    0.198345
         144         1.8     2.05903    0.196975
         145         0.2     2.04621    0.196034
         146        0.05     2.03253    0.195167
         147        0.45     2.02177    0.194136
         148        0.05     2.00845    0.193281
         149        1.25     2.00336    0.192051
         150         0.8     1.99533    0.190938
         151        6.05     2.02219    0.191553
         152        0.45     2.01184    0.190571
         153         0.2           2    0.189693
         154         0.2     1.98831    0.188821
         155         0.8     1.98065    0.187759
         156        0.45     1.97083    0.186811
         157         0.8     1.96338     0.18577
         158        4.05     1.97658    0.185063
         159         1.8     1.97547    0.183903
         160        0.05     1.96344    0.183147
         161         0.8     1.95621    0.182152
         162         1.8     1.95525     0.18103
         163         1.8     1.95429    0.179922
         164        2.45     1.95732     0.17885
         165         0.8      1.9503    0.177904
         166         0.8     1.94337    0.176967
         167        0.45     1.93443    0.176133
         168        1.25     1.93036    0.175132
         169         0.2     1.92012    0.174394
         170        1.25     1.91618    0.173413
         171           0     1.90497    0.172761
         172         0.2     1.89506     0.17204
         173         1.8     1.89451    0.171047
         174        0.45     1.88621    0.170265
         175        0.45       1.878     0.16949
         176        0.45     1.86989    0.168721
         177        0.05      1.8596    0.168081
         178        0.45     1.85169    0.167323
         179        0.05     1.84162    0.166691
         180        0.45     1.83389    0.165944
         181           0     1.82376    0.165336
         182        1.25      1.8206    0.164457
         183         3.2     1.82814    0.163731
         184         3.2      1.8356    0.163011
