#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1       -0.52       -0.52           0
           2       -0.52       -0.52           0
           3       -0.52       -0.52           0
           4       -0.52       -0.52           0
           5       -0.44      -0.504   0.0143108
           6       -0.52   -0.506667   0.0121716
           7       -0.52   -0.508571   0.0105808
           8       -0.68       -0.53   0.0220794
           9       -0.68   -0.546667   0.0251416
          10       -0.68       -0.56    0.025923
          11       -0.52   -0.556364     0.02382
          12       -0.44   -0.546667   0.0237268
          13       -0.52   -0.544615   0.0219902
          14       -0.52   -0.542857   0.0204896
          15       -0.52   -0.541333   0.0191802
          16       -0.44      -0.535   0.0189984
          17       -0.44   -0.529412   0.0186846
          18       -0.52   -0.528889   0.0176539
          19       -0.36       -0.52     0.01883
          20        -0.6      -0.524   0.0183085
          21       -0.44       -0.52   0.0178683
          22       -0.52       -0.52   0.0170561
          23       -0.44   -0.516522   0.0166654
          24        -0.6       -0.52   0.0163299
          25       -0.52       -0.52   0.0156767
          26       -0.36   -0.513846   0.0162368
          27       -0.28   -0.505185   0.0177961
          28       -0.52   -0.505714   0.0171683
          29       -0.36    -0.50069    0.017296
          30       -0.52   -0.501333   0.0167314
          31       -0.68   -0.507097   0.0171557
          32       -0.76      -0.515   0.0183499
          33        -0.6   -0.517576   0.0179737
          34        -0.6       -0.52   0.0176078
          35        -0.6   -0.522286   0.0172524
          36       -0.52   -0.522222   0.0167733
          37        -0.6   -0.524324   0.0164512
          38       -0.68   -0.528421   0.0165205
          39        -0.6   -0.530256   0.0161985
          40       -0.36      -0.526   0.0163432
          41        -0.6   -0.527805   0.0160439
          42        -0.6   -0.529524   0.0157537
          43       -0.52   -0.529302   0.0153889
          44       -0.36   -0.525455   0.0155128
          45       -0.52   -0.525333   0.0151685
          46        -0.6   -0.526957   0.0149254
          47       -0.52   -0.526809   0.0146085
          48       -0.52   -0.526667   0.0143049
          49       -0.44   -0.524898   0.0141219
          50       -0.52     -0.5248   0.0138398
          51        -0.6   -0.526275   0.0136467
          52        -0.6   -0.527692   0.0134577
          53       -0.68   -0.530566   0.0135072
          54       -0.68   -0.533333   0.0135375
          55       -0.52   -0.533091   0.0132936
          56       -0.36       -0.53   0.0134107
          57       -0.52   -0.529825   0.0131766
          58        -0.6   -0.531034   0.0130048
          59       -0.52   -0.530847   0.0127857
          60        -0.6      -0.532   0.0126245
          61       -0.52   -0.531803   0.0124191
          62        -0.6   -0.532903   0.0122674
          63       -0.44   -0.531429    0.012161
          64       -0.36    -0.52875   0.0122624
          65       -0.52   -0.528615   0.0120745
          66        -0.6   -0.529697   0.0119399
          67       -0.68    -0.53194   0.0119706
