#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1         100         100           0
           2         100         100           0
           3         100         100           0
           4         100         100           0
           5         100         100           0
           6         100         100           0
           7         100         100           0
           8         100         100           0
           9         100         100           0
          10         100         100           0
          11         100         100           0
          12         100         100           0
          13         100         100           0
          14         100         100           0
          15         100         100           0
          16         100         100           0
          17         100         100           0
          18         100         100           0
          19         100         100           0
          20         100         100           0
          21         100         100           0
          22         100         100           0
          23         100         100           0
          24         100         100           0
          25         100         100           0
          26         100         100           0
          27         100         100           0
          28         100         100           0
          29         100         100           0
          30         100         100           0
          31         100         100           0
          32         100         100           0
          33         100         100           0
          34         100         100           0
          35         100         100           0
          36         100         100           0
          37       92.16     99.7881    0.209009
          38       77.44        99.2    0.614968
          39       84.64     98.8267    0.703451
          40       70.56       98.12    0.978419
          41       92.16     97.9746    0.965294
          42         100     98.0229    0.943514
          43         100     98.0688    0.922692
          44         100     98.1127    0.902765
          45         100     98.1547    0.883677
          46         100     98.1948    0.865377
          47         100     98.2332    0.847816
          48         100       98.27    0.830952
          49         100     98.3053    0.814744
          50         100     98.3392    0.799153
          51         100     98.3718    0.784147
          52         100     98.4031    0.769692
          53         100     98.4332    0.755759
          54         100     98.4622     0.74232
          55         100     98.4902     0.72935
          56       84.64     98.2429      0.7571
          57          64     97.6421    0.952804
          58       70.56     97.1752     1.04454
          59       77.44     96.8407     1.07907
          60       70.56     96.4027     1.14654
          61       70.56      95.979     1.20347
          62         100     96.0439     1.18581
          63         100     96.1067     1.16865
          64         100     96.1675     1.15197
          65         100     96.2265     1.13575
          66         100     96.2836     1.11998
          67         100     96.3391     1.10464
          68         100     96.3929     1.08971
          69         100     96.4452     1.07517
          70         100      96.496     1.06101
          71         100     96.5454     1.04721
          72         100     96.5933     1.03376
          73         100       96.64     1.02065
          74         100     96.6854     1.00787
          75         100     96.7296    0.995402
          76         100     96.7726    0.983234
          77         100     96.8145    0.971358
          78         100     96.8554    0.959763
          79         100     96.8952    0.948439
          80         100      96.934    0.937377
          81         100     96.9719    0.926568
          82         100     97.0088    0.916004
          83         100     97.0448    0.905677
          84         100       97.08    0.895578
          85         100     97.1144      0.8857
          86         100     97.1479    0.876037
          87         100     97.1807    0.866581
          88         100     97.2127    0.857325
          89         100      97.244    0.848264
          90         100     97.2747    0.839391
          91         100     97.3046    0.830701
          92         100     97.3339    0.822189
          93         100     97.3626    0.813848
          94         100     97.3906    0.805673
          95         100     97.4181     0.79766
          96         100      97.445    0.789805
          97         100     97.4713    0.782101
          98         100     97.4971    0.774546
          99         100     97.5224    0.767135
         100         100     97.5472    0.759864
         101         100     97.5715    0.752728
         102         100     97.5953    0.745725
         103         100     97.6186     0.73885
         104         100     97.6415    0.732101
         105         100      97.664    0.725473
